# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
279975,489,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
279975,749,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
279975,952,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
279990,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
279991,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
279993,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
279993,89,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
279994,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
279995,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
280001,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280002,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280006,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280006,19,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280007,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280007,14,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280013,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280014,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280015,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280015,7,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280015,82,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280015,287,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280016,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280016,6,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280017,1,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280018,1,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280018,160,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280018,596,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280019,1,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280020,1,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280021,1,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280022,1,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280023,1,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280024,1,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280181,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280182,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280185,None,None,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4,OR,L1_DoubleMu_11_4 L1_DoubleMu_12_5
280186,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280187,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280187,16,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
280188,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
280188,66,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280188,219,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280189,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280190,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280191,1,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280191,205,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280191,406,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280191,728,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280192,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280193,1,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280194,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280194,14,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280226,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280226,23,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
280233,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280234,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280235,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280236,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280238,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280239,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280240,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280241,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280242,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280242,10,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
280242,86,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280242,242,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280242,510,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280249,1,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280249,58,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280249,406,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280249,1268,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280251,1,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280307,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280307,41,15,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280327,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280330,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280330,187,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280330,470,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280330,690,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280349,1,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280349,151,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280349,471,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280349,481,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280361,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280362,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280363,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280363,3,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280363,5,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280363,243,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280364,1,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280364,1202,8,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280383,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280383,68,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
280384,1,1,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
280384,15,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280385,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280385,178,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280385,466,4,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280385,631,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280385,1011,6,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
280385,2002,7,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280938,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280946,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280947,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280948,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280952,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280953,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280955,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280958,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
280960,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v4/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
281010,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281084,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281085,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281088,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281089,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281090,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281103,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281103,23,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281117,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281117,10,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281130,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281130,27,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281131,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281145,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281155,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281156,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281164,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281165,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281166,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281166,5,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281167,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281178,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281178,22,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281189,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281200,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281201,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281202,1,2,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281207,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281208,1,2,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281209,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281213,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281213,17,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281216,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281222,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281227,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281231,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281231,7,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281242,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281256,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281256,14,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281265,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281280,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281285,1,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281286,1,2,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281286,5,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281382,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
281382,6,14,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
281393,1,2,25,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/25,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
